customer_id,signup_date,plan,contract_type,mrr,discount_pct,effective_mrr,country,industry,team_size,referral_source,logins_per_week,features_used,support_tickets_last_90d,nps_score,tenure_months,last_activity_date,churned,churn_date
CUST-01533,2022-03-27,Growth,Annual,79.0,20.0,63.2,USA,SaaS,5,Paid Search,9.9,7,2,8,33,2024-12-07,0,
CUST-01534,2022-11-07,Pro,Monthly,199.0,0.0,199.0,India,Education,3,Email,6.0,2,1,3,26,2024-12-06,0,
CUST-01535,2023-03-03,Growth,Monthly,79.0,0.0,79.0,USA,Finance,20,Paid Search,15.3,6,1,8,22,2024-12-04,0,
CUST-01536,2022-04-24,Enterprise,Monthly,599.0,25.0,449.25,USA,Healthcare,20,Paid Search,6.3,6,1,9,32,2024-12-18,0,
CUST-01537,2022-10-30,Growth,Annual,79.0,0.0,79.0,Canada,SaaS,1,Paid Search,12.9,1,1,9,26,2024-12-21,0,
CUST-01538,2024-01-14,Starter,Annual,29.0,0.0,29.0,France,Media,50,Organic,6.9,5,2,5,11,2024-12-02,0,
CUST-01539,2023-08-11,Growth,Annual,79.0,10.0,71.1,USA,E-commerce,2,Referral,9.2,5,2,8,16,2024-12-06,0,
CUST-01540,2024-09-13,Enterprise,Monthly,599.0,0.0,599.0,India,E-commerce,3,Organic,12.5,5,1,8,3,2024-12-15,0,
CUST-01541,2022-12-11,Starter,Annual,29.0,0.0,29.0,USA,Retail,1,Organic,16.3,5,1,10,25,2024-12-23,0,
CUST-01542,2024-03-24,Pro,Annual,199.0,15.0,169.15,India,E-commerce,20,Referral,10.0,1,2,8,9,2024-12-05,0,
CUST-01543,2024-03-11,Enterprise,Monthly,599.0,15.0,509.15,India,SaaS,5,Organic,4.4,4,2,9,9,2024-12-31,0,
CUST-01544,2024-10-21,Growth,Monthly,79.0,0.0,79.0,USA,E-commerce,50,Organic,12.5,4,2,6,1,2024-11-10,1,2024-11-20
CUST-01545,2024-12-12,Starter,Annual,29.0,25.0,21.75,UK,SaaS,10,Paid Search,7.0,8,0,5,0,2024-12-08,0,
CUST-01546,2024-12-28,Pro,Annual,199.0,0.0,199.0,USA,Media,20,Organic,14.2,3,1,9,0,2024-12-22,0,
CUST-01547,2022-12-27,Starter,Annual,29.0,0.0,29.0,Other,SaaS,50,Social,19.1,4,1,9,4,2023-03-30,1,2023-04-26
CUST-01548,2024-10-06,Pro,Monthly,199.0,0.0,199.0,USA,Education,20,Social,18.6,2,1,6,2,2024-12-13,0,
CUST-01549,2023-12-05,Growth,Monthly,79.0,20.0,63.2,USA,SaaS,2,Organic,13.3,7,0,5,8,2024-07-13,1,2024-08-01
CUST-01550,2023-07-29,Growth,Annual,79.0,0.0,79.0,Other,E-commerce,1,Paid Search,14.4,4,0,7,17,2024-12-10,0,
CUST-01551,2023-11-19,Pro,Annual,199.0,0.0,199.0,USA,E-commerce,5,Partnership,13.8,5,3,7,6,2024-05-01,1,2024-05-17
CUST-01552,2024-02-20,Growth,Annual,79.0,0.0,79.0,India,Other,1,Paid Search,8.6,5,0,7,10,2024-12-04,0,
CUST-01553,2023-08-08,Growth,Annual,79.0,0.0,79.0,USA,Retail,20,Organic,14.2,4,1,9,17,2024-12-27,0,
CUST-01554,2023-08-12,Growth,Annual,79.0,0.0,79.0,USA,SaaS,50,Referral,17.7,2,1,9,16,2024-12-17,0,
CUST-01555,2023-05-04,Growth,Monthly,79.0,0.0,79.0,Other,E-commerce,1,Paid Search,15.2,7,0,7,4,2023-08-14,1,2023-09-01
CUST-01556,2024-08-28,Growth,Monthly,79.0,10.0,71.1,USA,E-commerce,2,Organic,18.6,1,0,5,4,2024-12-16,0,
CUST-01557,2023-05-09,Pro,Monthly,199.0,0.0,199.0,UK,SaaS,5,Organic,7.1,3,1,6,20,2024-12-20,0,
CUST-01558,2022-01-19,Growth,Monthly,79.0,0.0,79.0,Germany,Healthcare,10,Referral,5.0,5,3,6,17,2023-06-02,1,2023-06-13
CUST-01559,2023-02-01,Growth,Annual,79.0,0.0,79.0,India,Media,3,Paid Search,8.8,4,0,7,12,2024-01-09,1,2024-01-27
CUST-01560,2024-09-27,Pro,Monthly,199.0,0.0,199.0,Canada,SaaS,2,Partnership,8.5,5,1,6,1,2024-10-02,1,2024-10-27
CUST-01561,2024-04-30,Starter,Annual,29.0,0.0,29.0,Australia,Education,2,Organic,13.3,6,2,7,8,2024-12-14,0,
CUST-01562,2024-04-01,Starter,Monthly,29.0,0.0,29.0,USA,E-commerce,5,Referral,10.7,6,2,7,9,2024-12-19,0,
CUST-01563,2023-03-31,Enterprise,Monthly,599.0,0.0,599.0,UK,Education,10,Organic,12.3,4,1,6,21,2024-12-17,0,
CUST-01564,2023-12-26,Pro,Monthly,199.0,0.0,199.0,USA,Education,2,Referral,9.3,3,1,8,12,2024-12-02,0,
CUST-01565,2024-12-24,Growth,Monthly,79.0,10.0,71.1,USA,Education,2,Paid Search,6.7,5,3,10,0,2024-12-21,0,
CUST-01566,2023-12-12,Growth,Monthly,79.0,0.0,79.0,Other,Retail,3,Paid Search,18.6,4,1,7,12,2024-12-04,0,
CUST-01567,2022-05-23,Starter,Monthly,29.0,0.0,29.0,USA,Retail,3,Paid Search,16.9,4,2,6,7,2022-12-12,1,2022-12-19
CUST-01568,2024-07-05,Growth,Monthly,79.0,0.0,79.0,India,Media,20,Organic,7.4,3,0,8,3,2024-09-10,1,2024-10-03
CUST-01569,2024-04-07,Growth,Monthly,79.0,0.0,79.0,USA,Healthcare,3,Email,11.1,4,1,5,8,2024-12-24,0,
CUST-01570,2023-08-28,Growth,Annual,79.0,0.0,79.0,France,SaaS,100,Partnership,11.6,4,1,7,16,2024-12-13,0,
CUST-01571,2022-11-01,Growth,Annual,79.0,0.0,79.0,USA,Other,2,Email,11.2,4,0,6,26,2024-12-19,0,
CUST-01572,2024-01-06,Starter,Annual,29.0,0.0,29.0,Australia,Finance,10,Social,9.1,5,2,5,12,2024-12-24,0,
CUST-01573,2022-10-18,Starter,Monthly,29.0,15.0,24.65,Canada,Finance,10,Referral,10.7,7,1,5,26,2024-12-04,0,
CUST-01574,2022-04-12,Enterprise,Monthly,599.0,0.0,599.0,USA,E-commerce,5,Paid Search,10.5,5,1,6,33,2024-12-07,0,
CUST-01575,2024-05-16,Growth,Annual,79.0,15.0,67.15,Canada,Education,2,Organic,9.6,8,1,5,7,2024-12-18,0,
CUST-01576,2024-08-25,Growth,Annual,79.0,0.0,79.0,Other,Other,2,Social,18.3,3,0,10,4,2024-12-30,0,
CUST-01577,2024-08-31,Starter,Annual,29.0,0.0,29.0,India,E-commerce,5,Organic,6.0,7,0,8,1,2024-09-19,1,2024-09-30
CUST-01578,2024-04-21,Starter,Monthly,29.0,25.0,21.75,USA,Media,5,Organic,6.2,1,2,9,8,2024-12-08,0,
CUST-01579,2024-08-19,Pro,Monthly,199.0,0.0,199.0,India,E-commerce,2,Paid Search,10.8,7,2,4,4,2024-12-16,0,
CUST-01580,2024-07-30,Growth,Annual,79.0,0.0,79.0,USA,Healthcare,2,Organic,9.4,4,0,6,5,2024-12-09,0,
CUST-01581,2024-10-23,Growth,Annual,79.0,20.0,63.2,Other,SaaS,20,Referral,10.6,4,2,8,2,2024-12-02,0,
CUST-01582,2022-03-26,Starter,Annual,29.0,0.0,29.0,USA,Healthcare,20,Social,12.9,6,3,10,33,2024-12-06,0,
CUST-01583,2022-11-24,Pro,Monthly,199.0,0.0,199.0,India,Healthcare,1,Email,14.7,7,0,5,25,2024-12-19,0,
CUST-01584,2024-03-26,Starter,Monthly,29.0,0.0,29.0,India,SaaS,50,Organic,11.6,5,1,4,9,2024-12-19,0,
CUST-01585,2023-03-30,Starter,Monthly,29.0,0.0,29.0,USA,E-commerce,5,Organic,15.6,3,1,7,21,2024-12-10,0,
CUST-01586,2023-09-21,Growth,Annual,79.0,0.0,79.0,USA,SaaS,3,Social,18.4,6,2,6,15,2024-12-06,0,
CUST-01587,2023-10-27,Starter,Annual,29.0,20.0,23.2,India,Healthcare,2,Organic,11.2,4,1,10,14,2024-12-05,0,
CUST-01588,2022-01-12,Starter,Monthly,29.0,15.0,24.65,India,Other,10,Paid Search,16.4,2,1,8,36,2024-12-11,0,
CUST-01589,2022-10-31,Growth,Monthly,79.0,0.0,79.0,Other,E-commerce,50,Social,4.6,1,2,6,12,2023-10-21,1,2023-10-26
CUST-01590,2024-09-01,Pro,Monthly,199.0,10.0,179.1,USA,Healthcare,1,Paid Search,3.7,6,1,6,4,2024-12-16,0,
CUST-01591,2024-02-22,Pro,Annual,199.0,0.0,199.0,USA,SaaS,3,Organic,15.5,3,1,7,10,2024-12-01,0,
CUST-01592,2022-02-12,Growth,Annual,79.0,0.0,79.0,Other,SaaS,20,Organic,11.5,6,0,3,35,2024-12-30,0,
CUST-01593,2024-08-01,Starter,Monthly,29.0,20.0,23.2,USA,E-commerce,50,Organic,7.3,5,2,7,5,2024-12-27,0,
CUST-01594,2022-12-09,Starter,Monthly,29.0,0.0,29.0,UK,Healthcare,1,Referral,7.6,9,1,6,25,2024-12-15,0,
CUST-01595,2023-05-13,Enterprise,Monthly,599.0,0.0,599.0,USA,Education,10,Organic,4.6,2,0,8,19,2024-12-01,0,
CUST-01596,2022-12-30,Growth,Monthly,79.0,0.0,79.0,Other,Healthcare,2,Referral,8.0,5,2,5,24,2024-12-13,0,
CUST-01597,2024-06-09,Pro,Monthly,199.0,0.0,199.0,USA,SaaS,5,Partnership,10.5,7,0,8,6,2024-12-21,0,
CUST-01598,2023-03-03,Starter,Monthly,29.0,0.0,29.0,Australia,E-commerce,10,Email,14.0,6,1,8,22,2024-12-04,0,
CUST-01599,2024-10-01,Growth,Monthly,79.0,0.0,79.0,France,SaaS,5,Organic,8.9,6,0,7,3,2024-12-28,0,
CUST-01600,2022-01-21,Starter,Annual,29.0,10.0,26.1,Germany,Retail,1,Social,13.4,7,0,10,35,2024-12-04,0,
CUST-01601,2023-02-11,Growth,Monthly,79.0,25.0,59.25,India,SaaS,5,Referral,16.0,3,2,3,22,2024-12-04,0,
CUST-01602,2023-09-11,Enterprise,Annual,599.0,0.0,599.0,Other,SaaS,1,Organic,15.0,3,0,8,15,2024-12-17,0,
CUST-01603,2024-10-11,Enterprise,Monthly,599.0,20.0,479.2,UK,E-commerce,2,Organic,11.1,1,2,7,1,2024-11-06,1,2024-11-10
CUST-01604,2022-12-02,Growth,Monthly,79.0,15.0,67.15,Australia,Finance,5,Email,16.3,6,2,7,25,2024-12-15,0,
CUST-01605,2023-02-03,Growth,Monthly,79.0,0.0,79.0,USA,E-commerce,100,Referral,3.0,1,1,5,12,2023-12-30,1,2024-01-29
CUST-01606,2024-03-03,Enterprise,Monthly,599.0,0.0,599.0,India,SaaS,10,Referral,11.3,4,1,4,10,2024-12-17,0,
CUST-01607,2023-12-16,Pro,Monthly,199.0,30.0,139.3,UK,Retail,2,Paid Search,2.1,6,1,9,12,2024-12-31,0,
CUST-01608,2022-02-20,Starter,Annual,29.0,0.0,29.0,USA,Education,20,Organic,11.1,5,0,9,34,2024-12-08,0,
CUST-01609,2022-11-20,Growth,Annual,79.0,0.0,79.0,Other,E-commerce,2,Organic,14.5,4,1,10,25,2024-12-27,0,
CUST-01610,2024-02-28,Starter,Monthly,29.0,20.0,23.2,USA,Education,3,Referral,2.8,3,1,10,10,2024-12-18,0,
CUST-01611,2022-05-21,Growth,Annual,79.0,10.0,71.1,Canada,E-commerce,5,Organic,7.7,8,0,4,31,2024-12-04,0,
CUST-01612,2023-04-15,Growth,Annual,79.0,0.0,79.0,USA,Finance,3,Paid Search,19.6,3,0,7,20,2024-12-11,0,
CUST-01613,2024-02-26,Growth,Monthly,79.0,0.0,79.0,USA,Retail,10,Organic,14.9,6,0,8,10,2024-12-27,0,
CUST-01614,2024-08-21,Growth,Monthly,79.0,0.0,79.0,UK,SaaS,5,Partnership,5.7,6,4,9,4,2024-12-29,0,
CUST-01615,2024-10-04,Starter,Monthly,29.0,25.0,21.75,India,Retail,5,Referral,16.6,6,5,10,2,2024-12-16,0,
CUST-01616,2023-01-08,Growth,Monthly,79.0,0.0,79.0,USA,Media,3,Organic,6.7,6,0,5,24,2024-12-06,0,
CUST-01617,2023-05-09,Pro,Monthly,199.0,0.0,199.0,USA,Other,1,Organic,13.1,2,0,6,20,2024-12-23,0,
CUST-01618,2024-01-21,Pro,Monthly,199.0,0.0,199.0,USA,Healthcare,20,Paid Search,5.2,4,2,10,11,2024-12-21,0,
CUST-01619,2022-10-18,Starter,Monthly,29.0,0.0,29.0,Germany,E-commerce,1,Organic,18.2,6,2,4,26,2024-12-12,0,
CUST-01620,2022-04-16,Enterprise,Monthly,599.0,20.0,479.2,Canada,E-commerce,3,Paid Search,13.1,5,2,5,33,2024-12-09,0,
CUST-01621,2023-11-01,Enterprise,Monthly,599.0,15.0,509.15,Canada,Finance,2,Partnership,13.0,3,2,8,14,2024-12-19,0,
CUST-01622,2022-01-02,Starter,Monthly,29.0,0.0,29.0,Other,SaaS,2,Email,13.3,5,0,10,36,2024-12-11,0,
CUST-01623,2023-08-12,Starter,Annual,29.0,0.0,29.0,Canada,E-commerce,2,Partnership,16.0,5,1,4,16,2024-12-29,0,
CUST-01624,2023-10-06,Pro,Annual,199.0,10.0,179.1,USA,Education,2,Organic,5.7,2,2,7,6,2024-03-06,1,2024-04-03
CUST-01625,2022-03-31,Pro,Annual,199.0,30.0,139.3,Other,Finance,50,Paid Search,11.0,5,1,8,33,2024-12-21,0,
CUST-01626,2022-12-16,Enterprise,Annual,599.0,15.0,509.15,USA,SaaS,100,Referral,12.0,7,1,10,24,2024-12-04,0,
CUST-01627,2024-11-28,Enterprise,Annual,599.0,0.0,599.0,USA,Healthcare,5,Social,3.6,3,0,8,1,2024-12-10,0,
CUST-01628,2024-06-27,Growth,Annual,79.0,0.0,79.0,USA,Finance,3,Paid Search,13.4,7,1,3,6,2024-12-04,0,
CUST-01629,2022-06-08,Growth,Annual,79.0,0.0,79.0,USA,Education,1,Paid Search,12.6,5,0,4,31,2024-12-14,0,
CUST-01630,2024-08-16,Starter,Annual,29.0,0.0,29.0,USA,SaaS,20,Paid Search,15.3,4,3,10,2,2024-10-02,1,2024-10-15
CUST-01631,2022-11-08,Starter,Monthly,29.0,0.0,29.0,India,Healthcare,1,Social,11.4,4,0,8,26,2024-12-01,0,
CUST-01632,2023-03-21,Growth,Annual,79.0,0.0,79.0,Canada,Retail,1,Paid Search,11.5,8,1,5,21,2024-12-21,0,
CUST-01633,2022-10-25,Growth,Monthly,79.0,15.0,67.15,India,SaaS,3,Organic,4.4,8,0,8,9,2023-07-01,1,2023-07-22
CUST-01634,2024-08-09,Growth,Annual,79.0,0.0,79.0,USA,Education,2,Social,13.0,5,0,8,4,2024-12-09,0,
CUST-01635,2022-02-05,Pro,Monthly,199.0,0.0,199.0,France,E-commerce,1,Organic,6.1,4,2,2,35,2024-12-03,0,
CUST-01636,2023-07-13,Starter,Annual,29.0,15.0,24.65,USA,E-commerce,1,Referral,8.8,2,1,3,17,2024-12-07,0,
CUST-01637,2024-06-09,Growth,Annual,79.0,0.0,79.0,Germany,Retail,100,Organic,16.2,3,3,8,2,2024-07-23,1,2024-08-08
CUST-01638,2022-05-21,Starter,Monthly,29.0,0.0,29.0,USA,E-commerce,10,Paid Search,5.5,3,0,10,31,2024-12-04,0,
CUST-01639,2024-06-05,Growth,Annual,79.0,0.0,79.0,USA,Finance,5,Paid Search,6.0,4,1,8,6,2024-12-14,0,
CUST-01640,2023-12-27,Pro,Annual,199.0,0.0,199.0,Australia,SaaS,2,Partnership,11.1,4,2,2,12,2024-12-30,0,
CUST-01641,2024-11-15,Pro,Annual,199.0,0.0,199.0,USA,E-commerce,3,Organic,7.6,2,2,4,1,2024-12-12,0,
CUST-01642,2023-06-05,Enterprise,Annual,599.0,0.0,599.0,France,SaaS,5,Social,9.3,6,1,8,6,2023-11-29,1,2023-12-02
CUST-01643,2022-01-10,Starter,Monthly,29.0,0.0,29.0,USA,Finance,10,Partnership,8.6,3,1,8,36,2024-12-24,0,
CUST-01644,2024-09-10,Growth,Monthly,79.0,0.0,79.0,Other,Healthcare,50,Organic,12.6,7,1,7,3,2024-12-11,0,
CUST-01645,2023-01-13,Starter,Monthly,29.0,0.0,29.0,Canada,E-commerce,1,Organic,10.2,8,0,6,23,2024-12-10,0,
CUST-01646,2023-11-13,Growth,Annual,79.0,25.0,59.25,Other,Other,1,Partnership,13.2,6,1,9,4,2024-02-11,1,2024-03-12
CUST-01647,2023-08-07,Pro,Annual,199.0,0.0,199.0,USA,SaaS,5,Paid Search,2.7,6,1,9,17,2024-12-22,0,
CUST-01648,2022-06-01,Pro,Monthly,199.0,20.0,159.2,Canada,Retail,50,Email,8.9,7,3,8,31,2024-12-24,0,
CUST-01649,2023-12-21,Enterprise,Annual,599.0,0.0,599.0,Germany,SaaS,3,Social,12.1,6,1,5,12,2024-12-08,0,
CUST-01650,2024-12-08,Starter,Monthly,29.0,0.0,29.0,Other,Retail,5,Paid Search,3.1,2,1,9,0,2024-12-29,0,
CUST-01651,2024-05-08,Enterprise,Annual,599.0,20.0,479.2,USA,Healthcare,2,Organic,16.3,5,2,6,7,2024-12-18,0,
CUST-01652,2022-02-19,Starter,Annual,29.0,20.0,23.2,USA,Retail,20,Social,13.1,2,1,6,34,2024-12-28,0,
CUST-01653,2023-10-26,Enterprise,Monthly,599.0,0.0,599.0,Canada,Media,5,Paid Search,8.6,5,1,6,8,2024-05-28,1,2024-06-22
CUST-01654,2023-06-15,Starter,Monthly,29.0,0.0,29.0,USA,Finance,3,Paid Search,14.1,3,1,7,18,2024-12-11,0,
CUST-01655,2024-12-19,Starter,Monthly,29.0,0.0,29.0,USA,E-commerce,5,Referral,16.4,4,1,8,0,2024-12-09,0,
CUST-01656,2024-05-06,Growth,Annual,79.0,0.0,79.0,India,Education,10,Organic,9.8,7,0,3,7,2024-12-04,0,
CUST-01657,2022-05-26,Enterprise,Monthly,599.0,25.0,449.25,India,Retail,2,Organic,10.0,3,2,6,31,2024-12-28,0,
CUST-01658,2024-07-03,Starter,Monthly,29.0,0.0,29.0,UK,Healthcare,2,Paid Search,10.1,4,1,6,6,2024-12-17,0,
CUST-01659,2024-09-19,Growth,Annual,79.0,0.0,79.0,USA,Healthcare,2,Paid Search,17.4,9,0,9,3,2024-12-26,0,
CUST-01660,2022-08-30,Pro,Monthly,199.0,0.0,199.0,India,SaaS,50,Social,15.1,5,0,5,5,2023-01-04,1,2023-01-27
CUST-01661,2023-08-04,Growth,Annual,79.0,0.0,79.0,USA,Retail,1,Paid Search,10.4,2,1,6,17,2024-12-22,0,
CUST-01662,2023-11-18,Starter,Monthly,29.0,10.0,26.1,Canada,E-commerce,1,Paid Search,17.6,1,3,9,13,2024-12-03,0,
CUST-01663,2023-04-28,Growth,Monthly,79.0,0.0,79.0,USA,SaaS,2,Referral,8.1,3,1,7,20,2024-12-31,0,
CUST-01664,2023-11-04,Growth,Annual,79.0,0.0,79.0,USA,SaaS,5,Referral,17.4,7,2,10,14,2024-12-30,0,
CUST-01665,2023-09-23,Enterprise,Annual,599.0,0.0,599.0,UK,Media,2,Paid Search,10.7,9,0,7,15,2024-12-21,0,
CUST-01666,2023-10-23,Pro,Monthly,199.0,0.0,199.0,UK,Education,20,Referral,6.1,3,2,10,14,2024-12-06,0,
CUST-01667,2023-10-24,Growth,Monthly,79.0,0.0,79.0,USA,SaaS,1,Referral,10.6,6,1,10,14,2024-12-30,0,
CUST-01668,2024-03-15,Enterprise,Monthly,599.0,0.0,599.0,UK,Finance,2,Organic,2.7,5,0,8,9,2024-12-22,0,
CUST-01669,2023-02-23,Growth,Annual,79.0,0.0,79.0,UK,SaaS,3,Organic,8.0,3,1,8,22,2024-12-20,0,
CUST-01670,2024-09-14,Starter,Monthly,29.0,0.0,29.0,India,E-commerce,2,Email,12.2,8,0,8,3,2024-12-20,0,
CUST-01671,2023-10-12,Starter,Monthly,29.0,10.0,26.1,Germany,Media,2,Referral,11.2,8,1,9,2,2023-11-27,1,2023-12-11
CUST-01672,2024-08-26,Growth,Annual,79.0,0.0,79.0,USA,E-commerce,50,Paid Search,6.0,5,0,7,2,2024-10-20,1,2024-10-25
CUST-01673,2023-08-13,Starter,Monthly,29.0,0.0,29.0,Other,SaaS,3,Referral,11.6,8,2,9,16,2024-12-24,0,
CUST-01674,2023-05-24,Enterprise,Annual,599.0,0.0,599.0,USA,SaaS,20,Social,9.2,6,3,8,19,2024-12-15,0,
CUST-01675,2023-03-17,Pro,Annual,199.0,0.0,199.0,UK,Healthcare,2,Organic,12.0,5,0,10,5,2023-07-31,1,2023-08-14
CUST-01676,2024-07-09,Starter,Monthly,29.0,30.0,20.3,USA,E-commerce,5,Email,11.8,7,3,4,5,2024-12-13,0,
CUST-01677,2024-02-09,Growth,Monthly,79.0,0.0,79.0,Canada,Education,10,Social,17.7,3,1,7,10,2024-12-10,0,
CUST-01678,2022-09-20,Pro,Annual,199.0,0.0,199.0,India,Media,3,Paid Search,19.2,3,0,9,27,2024-12-06,0,
CUST-01679,2023-09-29,Enterprise,Annual,599.0,0.0,599.0,Other,E-commerce,5,Partnership,15.8,3,2,5,15,2024-12-26,0,
CUST-01680,2023-04-04,Enterprise,Monthly,599.0,20.0,479.2,India,E-commerce,20,Organic,16.3,4,0,8,21,2024-12-26,0,
CUST-01681,2024-09-25,Growth,Annual,79.0,0.0,79.0,Canada,Finance,1,Social,15.4,4,0,8,3,2024-12-26,0,
CUST-01682,2023-12-01,Pro,Annual,199.0,0.0,199.0,USA,Media,2,Referral,15.6,5,3,10,13,2024-12-29,0,
CUST-01683,2022-10-29,Growth,Annual,79.0,0.0,79.0,USA,Other,20,Referral,19.4,3,1,6,26,2024-12-12,0,
CUST-01684,2023-07-08,Growth,Monthly,79.0,10.0,71.1,Other,E-commerce,2,Paid Search,4.6,3,0,7,6,2023-12-07,1,2024-01-04
CUST-01685,2022-10-15,Starter,Monthly,29.0,0.0,29.0,USA,Retail,5,Organic,13.6,4,2,6,26,2024-12-19,0,
CUST-01686,2023-09-13,Starter,Annual,29.0,0.0,29.0,France,SaaS,3,Organic,12.5,5,1,7,3,2023-11-22,1,2023-12-12
CUST-01687,2024-10-02,Growth,Annual,79.0,0.0,79.0,USA,SaaS,5,Paid Search,17.3,2,1,10,2,2024-11-09,1,2024-12-01
CUST-01688,2022-02-05,Starter,Annual,29.0,0.0,29.0,UK,Media,5,Email,10.5,2,1,7,35,2024-12-24,0,
CUST-01689,2024-01-14,Starter,Annual,29.0,0.0,29.0,India,Healthcare,5,Organic,3.5,5,2,6,11,2024-12-16,0,
CUST-01690,2022-12-19,Pro,Monthly,199.0,10.0,179.1,Other,SaaS,50,Organic,16.2,5,1,7,24,2024-12-02,0,
CUST-01691,2022-03-14,Starter,Monthly,29.0,0.0,29.0,India,SaaS,1,Organic,2.5,4,1,6,17,2023-07-18,1,2023-08-06
CUST-01692,2023-10-10,Growth,Annual,79.0,0.0,79.0,USA,SaaS,20,Referral,4.3,4,2,6,3,2024-01-03,1,2024-01-08
CUST-01693,2024-12-29,Growth,Annual,79.0,0.0,79.0,India,E-commerce,3,Paid Search,17.6,2,0,6,0,2024-12-24,0,
CUST-01694,2023-03-01,Enterprise,Annual,599.0,0.0,599.0,Germany,Education,5,Organic,9.7,1,0,6,22,2024-12-17,0,
CUST-01695,2024-09-25,Growth,Monthly,79.0,10.0,71.1,USA,Education,2,Organic,8.2,7,1,5,3,2024-12-11,0,
CUST-01696,2023-12-09,Starter,Monthly,29.0,0.0,29.0,USA,Other,1,Referral,15.6,6,3,7,12,2024-12-23,0,
CUST-01697,2023-07-15,Growth,Annual,79.0,0.0,79.0,Germany,Finance,10,Paid Search,10.0,7,1,5,6,2023-12-27,1,2024-01-11
CUST-01698,2024-04-07,Pro,Annual,199.0,20.0,159.2,Germany,SaaS,2,Email,15.6,8,1,9,8,2024-12-23,0,
CUST-01699,2024-08-13,Enterprise,Monthly,599.0,0.0,599.0,USA,Other,3,Paid Search,14.7,2,3,6,4,2024-12-10,0,
CUST-01700,2023-06-01,Growth,Monthly,79.0,0.0,79.0,UK,Education,1,Referral,10.2,5,0,8,19,2024-12-31,0,
CUST-01701,2023-03-04,Starter,Monthly,29.0,25.0,21.75,USA,E-commerce,5,Social,10.0,4,0,8,6,2023-08-02,1,2023-08-31
CUST-01702,2022-06-09,Enterprise,Monthly,599.0,0.0,599.0,Australia,E-commerce,10,Partnership,13.9,1,0,3,31,2024-12-06,0,
CUST-01703,2022-05-29,Starter,Annual,29.0,0.0,29.0,USA,E-commerce,50,Email,6.7,5,0,6,13,2023-06-08,1,2023-06-23
CUST-01704,2024-02-15,Growth,Annual,79.0,20.0,63.2,USA,Other,20,Social,10.8,2,0,10,10,2024-12-03,0,
CUST-01705,2022-03-08,Growth,Annual,79.0,25.0,59.25,UK,Healthcare,10,Paid Search,5.4,4,0,5,18,2023-08-20,1,2023-08-30
CUST-01706,2024-10-10,Starter,Monthly,29.0,0.0,29.0,France,Healthcare,2,Partnership,11.8,6,0,10,1,2024-10-18,1,2024-11-09
CUST-01707,2023-01-16,Starter,Annual,29.0,0.0,29.0,USA,Retail,2,Organic,11.8,5,0,8,23,2024-12-14,0,
CUST-01708,2022-02-27,Starter,Annual,29.0,0.0,29.0,USA,Other,3,Referral,13.0,2,3,8,34,2024-12-26,0,
CUST-01709,2022-12-08,Pro,Annual,199.0,0.0,199.0,USA,SaaS,1,Organic,10.4,6,1,7,25,2024-12-29,0,
CUST-01710,2023-12-28,Enterprise,Monthly,599.0,0.0,599.0,France,Other,50,Referral,16.1,7,0,9,12,2024-12-17,0,
CUST-01711,2024-02-09,Starter,Monthly,29.0,0.0,29.0,Germany,SaaS,20,Referral,5.5,6,1,9,10,2024-12-01,0,
CUST-01712,2023-09-06,Pro,Annual,199.0,0.0,199.0,France,Retail,1,Organic,17.4,3,3,7,16,2024-12-20,0,
CUST-01713,2022-12-20,Starter,Monthly,29.0,0.0,29.0,USA,Other,50,Organic,16.0,5,2,6,24,2024-12-13,0,
CUST-01714,2022-04-26,Growth,Annual,79.0,30.0,55.3,USA,Finance,20,Referral,6.6,4,1,4,32,2024-12-22,0,
CUST-01715,2023-10-24,Starter,Annual,29.0,0.0,29.0,USA,Finance,50,Referral,10.7,2,0,9,14,2024-12-11,0,
CUST-01716,2023-03-29,Enterprise,Monthly,599.0,0.0,599.0,France,Education,2,Referral,18.3,4,1,7,21,2024-12-01,0,
CUST-01717,2022-10-14,Pro,Monthly,199.0,0.0,199.0,USA,E-commerce,2,Organic,17.1,2,1,5,7,2023-04-28,1,2023-05-12
CUST-01718,2024-10-13,Pro,Monthly,199.0,0.0,199.0,India,SaaS,3,Paid Search,16.3,3,0,6,1,2024-10-20,1,2024-11-12
CUST-01719,2022-11-07,Pro,Annual,199.0,0.0,199.0,USA,SaaS,2,Partnership,5.7,5,2,7,26,2024-12-23,0,
CUST-01720,2022-07-27,Growth,Annual,79.0,0.0,79.0,India,Retail,3,Partnership,5.2,5,0,5,29,2024-12-17,0,
CUST-01721,2023-09-10,Enterprise,Monthly,599.0,0.0,599.0,USA,Finance,1,Organic,6.6,3,2,7,15,2024-12-04,0,
CUST-01722,2023-03-22,Pro,Annual,199.0,0.0,199.0,USA,Education,20,Email,11.9,9,2,4,5,2023-08-09,1,2023-08-19
CUST-01723,2023-11-01,Enterprise,Monthly,599.0,0.0,599.0,India,E-commerce,1,Referral,9.7,5,0,6,14,2024-12-25,0,
CUST-01724,2023-09-25,Growth,Monthly,79.0,0.0,79.0,USA,Media,3,Social,10.5,6,1,5,15,2024-12-19,0,
CUST-01725,2022-02-24,Starter,Monthly,29.0,0.0,29.0,Germany,E-commerce,50,Organic,14.0,8,0,7,34,2024-12-04,0,
